event_id,customer_id,event_type,event_date,from_plan,to_plan,reason,mrr_impact
EVT0004127,CUST04247,Churn,2023-11-03,Free,,Switched to competitor,0
EVT0004128,CUST04248,Churn,2024-12-06,Free,,No longer needed,0
EVT0004129,CUST04249,Churn,2023-03-27,Free,,No longer needed,0
EVT0004130,CUST04250,Churn,2024-10-20,Free,,No longer needed,0
EVT0004131,CUST04251,Churn,2023-05-31,Free,,No longer needed,0
EVT0004132,CUST04254,Downgrade,2023-07-20,Business,Pro,Plan Downgrade,-100
EVT0004133,CUST04254,Churn,2024-01-24,Pro,,Budget cuts,-49
EVT0004134,CUST04255,Downgrade,2024-09-08,Business,Pro,Plan Downgrade,-100
EVT0004135,CUST04256,Churn,2023-05-14,Pro,,Too expensive,-49
EVT0004136,CUST04257,Upgrade,2023-06-25,Free,Pro,Plan Upgrade,49
EVT0004137,CUST04257,Churn,2024-05-29,Pro,,Too expensive,-49
EVT0004138,CUST04258,Churn,2022-08-09,Business,,Switched to competitor,-149
EVT0004139,CUST04259,Churn,2023-09-12,Business,,Missing features,-149
EVT0004140,CUST04260,Churn,2022-08-22,Business,,Budget cuts,-149
EVT0004141,CUST04261,Churn,2024-12-25,Pro,,Budget cuts,-49
EVT0004142,CUST04262,Churn,2023-06-12,Business,,Missing features,-149
EVT0004143,CUST04263,Downgrade,2024-11-02,Business,Pro,Plan Downgrade,-100
EVT0004144,CUST04264,Downgrade,2024-03-06,Pro,Free,Plan Downgrade,-49
EVT0004145,CUST04264,Churn,2024-07-23,Free,,Upgraded to paid,0
EVT0004146,CUST04265,Downgrade,2022-07-14,Business,Pro,Plan Downgrade,-100
EVT0004147,CUST04265,Churn,2022-09-14,Pro,,Switched to competitor,-49
EVT0004148,CUST04266,Churn,2023-06-19,Pro,,Technical issues,-49
EVT0004149,CUST04267,Upgrade,2024-12-03,Free,Pro,Plan Upgrade,49
EVT0004150,CUST04268,Churn,2022-09-14,Free,,Switched to competitor,0
EVT0004151,CUST04269,Upgrade,2024-11-11,Free,Business,Plan Upgrade,149
EVT0004152,CUST04273,Churn,2024-05-26,Free,,No longer needed,0
EVT0004153,CUST04274,Upgrade,2024-07-30,Free,Pro,Plan Upgrade,49
EVT0004154,CUST04274,Downgrade,2024-08-29,Pro,Free,Plan Downgrade,-49
EVT0004155,CUST04277,Churn,2023-06-13,Pro,,Too expensive,-49
EVT0004156,CUST04278,Churn,2022-05-18,Free,,No longer needed,0
EVT0004157,CUST04279,Churn,2023-02-16,Pro,,Budget cuts,-49
EVT0004158,CUST04281,Churn,2023-06-15,Pro,,Missing features,-49
EVT0004159,CUST04282,Churn,2023-11-10,Free,,No longer needed,0
EVT0004160,CUST04283,Churn,2024-07-14,Business,,Switched to competitor,-149
EVT0004161,CUST04284,Churn,2023-02-01,Business,,Switched to competitor,-149
EVT0004162,CUST04285,Upgrade,2024-08-16,Free,Pro,Plan Upgrade,49
EVT0004163,CUST04285,Churn,2024-09-22,Pro,,Switched to competitor,-49
EVT0004164,CUST04286,Downgrade,2023-10-24,Business,Pro,Plan Downgrade,-100
EVT0004165,CUST04287,Churn,2022-02-22,Free,,Switched to competitor,0
EVT0004166,CUST04288,Churn,2024-07-16,Business,,Company shutdown,-149
EVT0004167,CUST04289,Downgrade,2024-08-06,Pro,Free,Plan Downgrade,-49
EVT0004168,CUST04290,Downgrade,2023-07-06,Business,Pro,Plan Downgrade,-100
EVT0004169,CUST04290,Churn,2025-01-01,Pro,,Technical issues,-49
EVT0004170,CUST04291,Downgrade,2024-03-18,Business,Pro,Plan Downgrade,-100
EVT0004171,CUST04292,Churn,2023-10-11,Business,,Company shutdown,-149
EVT0004172,CUST04293,Downgrade,2022-11-02,Business,Pro,Plan Downgrade,-100
EVT0004173,CUST04293,Upgrade,2023-06-30,Pro,Business,Plan Upgrade,100
EVT0004174,CUST04294,Upgrade,2023-05-07,Free,Business,Plan Upgrade,149
EVT0004175,CUST04294,Downgrade,2024-01-02,Business,Pro,Plan Downgrade,-100
EVT0004176,CUST04294,Downgrade,2024-09-28,Pro,Free,Plan Downgrade,-49
EVT0004177,CUST04294,Upgrade,2024-11-27,Free,Pro,Plan Upgrade,49
EVT0004178,CUST04295,Upgrade,2022-10-25,Free,Pro,Plan Upgrade,49
EVT0004179,CUST04295,Downgrade,2023-01-23,Pro,Free,Plan Downgrade,-49
EVT0004180,CUST04295,Churn,2023-11-09,Free,,Switched to competitor,0
EVT0004181,CUST04296,Churn,2023-05-07,Free,,Upgraded to paid,0
EVT0004182,CUST04297,Downgrade,2024-09-11,Pro,Free,Plan Downgrade,-49
EVT0004183,CUST04298,Downgrade,2023-02-15,Business,Pro,Plan Downgrade,-100
EVT0004184,CUST04299,Downgrade,2023-12-19,Business,Pro,Plan Downgrade,-100
EVT0004185,CUST04299,Churn,2024-04-10,Pro,,Too expensive,-49
EVT0004186,CUST04302,Churn,2024-03-30,Business,,Too expensive,-149
EVT0004187,CUST04304,Churn,2023-09-10,Business,,Switched to competitor,-149
EVT0004188,CUST04306,Churn,2024-02-19,Free,,No longer needed,0
EVT0004189,CUST04311,Upgrade,2022-06-05,Free,Business,Plan Upgrade,149
EVT0004190,CUST04311,Downgrade,2024-06-24,Business,Free,Plan Downgrade,-149
EVT0004191,CUST04311,Churn,2024-08-20,Free,,No longer needed,0
EVT0004192,CUST04312,Churn,2022-02-17,Free,,Upgraded to paid,0
EVT0004193,CUST04315,Churn,2024-02-16,Free,,Switched to competitor,0
EVT0004194,CUST04316,Churn,2024-08-10,Free,,Switched to competitor,0
EVT0004195,CUST04317,Downgrade,2022-06-09,Pro,Free,Plan Downgrade,-49
EVT0004196,CUST04317,Churn,2023-06-12,Free,,No longer needed,0
EVT0004197,CUST04318,Churn,2023-10-21,Free,,Upgraded to paid,0
EVT0004198,CUST04319,Churn,2024-08-15,Pro,,Budget cuts,-49
EVT0004199,CUST04320,Churn,2024-01-31,Free,,No longer needed,0
EVT0004200,CUST04321,Churn,2024-04-06,Business,,Switched to competitor,-149
EVT0004201,CUST04322,Downgrade,2023-03-15,Business,Free,Plan Downgrade,-149
EVT0004202,CUST04322,Upgrade,2023-11-10,Free,Pro,Plan Upgrade,49
EVT0004203,CUST04323,Churn,2023-04-17,Pro,,Too expensive,-49
EVT0004204,CUST04324,Churn,2024-11-18,Pro,,Switched to competitor,-49
EVT0004205,CUST04325,Churn,2024-08-29,Pro,,Switched to competitor,-49
EVT0004206,CUST04326,Churn,2022-07-13,Free,,Switched to competitor,0
EVT0004207,CUST04327,Churn,2024-06-20,Pro,,Technical issues,-49
EVT0004208,CUST04328,Upgrade,2022-03-06,Pro,Business,Plan Upgrade,100
EVT0004209,CUST04329,Churn,2024-06-26,Free,,No longer needed,0
EVT0004210,CUST04330,Downgrade,2022-12-24,Business,Pro,Plan Downgrade,-100
EVT0004211,CUST04330,Downgrade,2023-07-22,Pro,Free,Plan Downgrade,-49
EVT0004212,CUST04330,Churn,2023-11-11,Free,,No longer needed,0
EVT0004213,CUST04331,Upgrade,2023-08-05,Free,Pro,Plan Upgrade,49
EVT0004214,CUST04332,Upgrade,2024-04-07,Pro,Business,Plan Upgrade,100
EVT0004215,CUST04332,Churn,2024-05-31,Business,,Budget cuts,-149
EVT0004216,CUST04333,Churn,2023-08-14,Free,,No longer needed,0
EVT0004217,CUST04334,Churn,2022-07-11,Free,,Switched to competitor,0
EVT0004218,CUST04336,Downgrade,2024-03-18,Pro,Free,Plan Downgrade,-49
EVT0004219,CUST04337,Downgrade,2024-08-10,Pro,Free,Plan Downgrade,-49
EVT0004220,CUST04337,Churn,2024-10-04,Free,,Switched to competitor,0
EVT0004221,CUST04340,Downgrade,2023-10-04,Business,Pro,Plan Downgrade,-100
EVT0004222,CUST04340,Churn,2024-03-29,Pro,,Technical issues,-49
EVT0004223,CUST04342,Churn,2023-05-08,Free,,Upgraded to paid,0
EVT0004224,CUST04343,Churn,2024-06-12,Free,,No longer needed,0
EVT0004225,CUST04344,Churn,2024-07-10,Pro,,Technical issues,-49
EVT0004226,CUST04346,Churn,2022-11-15,Business,,Switched to competitor,-149
EVT0004227,CUST04347,Upgrade,2024-09-17,Free,Pro,Plan Upgrade,49
EVT0004228,CUST04348,Upgrade,2023-12-23,Pro,Business,Plan Upgrade,100
EVT0004229,CUST04349,Churn,2023-10-20,Business,,Missing features,-149
EVT0004230,CUST04350,Churn,2023-10-10,Free,,Upgraded to paid,0
EVT0004231,CUST04352,Churn,2024-07-08,Free,,No longer needed,0
EVT0004232,CUST04353,Churn,2024-08-23,Pro,,Budget cuts,-49
EVT0004233,CUST04354,Upgrade,2024-09-11,Free,Pro,Plan Upgrade,49
EVT0004234,CUST04355,Churn,2022-07-24,Free,,Switched to competitor,0
EVT0004235,CUST04356,Churn,2022-02-26,Free,,No longer needed,0
EVT0004236,CUST04357,Churn,2024-08-25,Free,,No longer needed,0
EVT0004237,CUST04358,Churn,2023-11-11,Pro,,Technical issues,-49
EVT0004238,CUST04359,Upgrade,2024-06-21,Free,Pro,Plan Upgrade,49
EVT0004239,CUST04360,Downgrade,2023-07-26,Pro,Free,Plan Downgrade,-49
EVT0004240,CUST04360,Churn,2024-09-06,Free,,Upgraded to paid,0
EVT0004241,CUST04361,Churn,2022-06-01,Free,,No longer needed,0
EVT0004242,CUST04363,Churn,2023-03-03,Business,,Missing features,-149
EVT0004243,CUST04364,Upgrade,2024-06-08,Free,Pro,Plan Upgrade,49
EVT0004244,CUST04368,Churn,2022-12-03,Pro,,Technical issues,-49
EVT0004245,CUST04369,Churn,2024-11-16,Pro,,Switched to competitor,-49
EVT0004246,CUST04371,Churn,2024-06-15,Pro,,Too expensive,-49
EVT0004247,CUST04372,Churn,2023-11-08,Free,,Switched to competitor,0
EVT0004248,CUST04374,Upgrade,2023-10-08,Free,Pro,Plan Upgrade,49
EVT0004249,CUST04375,Churn,2024-11-13,Free,,Switched to competitor,0
EVT0004250,CUST04377,Churn,2024-03-27,Business,,Too expensive,-149
EVT0004251,CUST04380,Churn,2024-08-29,Pro,,Too expensive,-49
EVT0004252,CUST04382,Upgrade,2024-07-28,Pro,Business,Plan Upgrade,100
EVT0004253,CUST04382,Churn,2024-10-11,Business,,Switched to competitor,-149
EVT0004254,CUST04383,Churn,2024-10-26,Pro,,Too expensive,-49
EVT0004255,CUST04385,Churn,2023-03-25,Free,,Upgraded to paid,0
EVT0004256,CUST04386,Upgrade,2023-01-25,Free,Business,Plan Upgrade,149
EVT0004257,CUST04389,Downgrade,2024-12-09,Business,Pro,Plan Downgrade,-100
EVT0004258,CUST04391,Churn,2024-09-30,Free,,Switched to competitor,0
EVT0004259,CUST04392,Downgrade,2024-12-26,Business,Pro,Plan Downgrade,-100
EVT0004260,CUST04393,Upgrade,2023-04-09,Free,Pro,Plan Upgrade,49
EVT0004261,CUST04393,Upgrade,2023-08-07,Pro,Business,Plan Upgrade,100
EVT0004262,CUST04393,Churn,2024-06-11,Business,,Budget cuts,-149
EVT0004263,CUST04394,Churn,2023-04-08,Free,,No longer needed,0
EVT0004264,CUST04395,Churn,2022-07-17,Free,,Upgraded to paid,0
EVT0004265,CUST04397,Upgrade,2024-10-27,Pro,Business,Plan Upgrade,100
EVT0004266,CUST04398,Upgrade,2023-10-29,Free,Pro,Plan Upgrade,49
EVT0004267,CUST04398,Upgrade,2024-01-27,Pro,Business,Plan Upgrade,100
EVT0004268,CUST04399,Churn,2023-04-17,Free,,Switched to competitor,0
EVT0004269,CUST04400,Upgrade,2024-07-17,Free,Business,Plan Upgrade,149
EVT0004270,CUST04401,Downgrade,2022-07-28,Pro,Free,Plan Downgrade,-49
EVT0004271,CUST04401,Churn,2022-09-23,Free,,Switched to competitor,0
EVT0004272,CUST04403,Churn,2023-12-22,Pro,,Missing features,-49
EVT0004273,CUST04405,Downgrade,2024-04-15,Business,Pro,Plan Downgrade,-100
EVT0004274,CUST04406,Churn,2022-07-07,Free,,No longer needed,0
EVT0004275,CUST04407,Churn,2022-10-26,Pro,,Budget cuts,-49
EVT0004276,CUST04408,Churn,2024-06-05,Business,,Switched to competitor,-149
EVT0004277,CUST04409,Downgrade,2023-06-01,Pro,Free,Plan Downgrade,-49
EVT0004278,CUST04409,Upgrade,2023-12-28,Free,Pro,Plan Upgrade,49
EVT0004279,CUST04409,Churn,2024-10-05,Pro,,Missing features,-49
EVT0004280,CUST04411,Churn,2023-12-27,Free,,Switched to competitor,0
EVT0004281,CUST04412,Churn,2023-11-21,Free,,Upgraded to paid,0
EVT0004282,CUST04413,Downgrade,2023-02-08,Business,Free,Plan Downgrade,-149
EVT0004283,CUST04413,Churn,2023-06-01,Free,,No longer needed,0
EVT0004284,CUST04414,Upgrade,2023-08-21,Pro,Business,Plan Upgrade,100
EVT0004285,CUST04415,Upgrade,2022-09-20,Free,Pro,Plan Upgrade,49
EVT0004286,CUST04415,Churn,2023-12-06,Pro,,Switched to competitor,-49
EVT0004287,CUST04416,Churn,2023-08-18,Business,,Budget cuts,-149
EVT0004288,CUST04417,Churn,2024-07-10,Pro,,Missing features,-49
EVT0004289,CUST04418,Upgrade,2023-10-17,Free,Pro,Plan Upgrade,49
EVT0004290,CUST04418,Downgrade,2023-11-16,Pro,Free,Plan Downgrade,-49
EVT0004291,CUST04418,Churn,2024-02-10,Free,,Switched to competitor,0
EVT0004292,CUST04419,Upgrade,2024-02-11,Free,Pro,Plan Upgrade,49
EVT0004293,CUST04419,Churn,2024-04-29,Pro,,Budget cuts,-49
EVT0004294,CUST04420,Churn,2023-05-15,Pro,,Budget cuts,-49
EVT0004295,CUST04421,Downgrade,2024-03-22,Pro,Free,Plan Downgrade,-49
EVT0004296,CUST04421,Churn,2024-11-10,Free,,No longer needed,0
EVT0004297,CUST04422,Downgrade,2024-09-13,Business,Free,Plan Downgrade,-149
EVT0004298,CUST04423,Downgrade,2022-07-05,Pro,Free,Plan Downgrade,-49
EVT0004299,CUST04423,Churn,2023-04-04,Free,,Upgraded to paid,0
EVT0004300,CUST04424,Churn,2023-11-22,Business,,Too expensive,-149
EVT0004301,CUST04425,Upgrade,2022-11-07,Free,Pro,Plan Upgrade,49
EVT0004302,CUST04425,Churn,2023-03-03,Pro,,Switched to competitor,-49
EVT0004303,CUST04427,Churn,2022-09-15,Free,,Upgraded to paid,0
EVT0004304,CUST04428,Churn,2023-01-23,Pro,,Missing features,-49
EVT0004305,CUST04429,Upgrade,2023-03-09,Pro,Business,Plan Upgrade,100
EVT0004306,CUST04430,Churn,2023-01-05,Pro,,Technical issues,-49
EVT0004307,CUST04431,Churn,2022-08-16,Pro,,Budget cuts,-49
EVT0004308,CUST04432,Churn,2024-10-30,Pro,,Switched to competitor,-49
EVT0004309,CUST04433,Downgrade,2022-03-05,Business,Pro,Plan Downgrade,-100
EVT0004310,CUST04433,Churn,2022-06-20,Pro,,Technical issues,-49
EVT0004311,CUST04434,Downgrade,2024-07-19,Business,Free,Plan Downgrade,-149
EVT0004312,CUST04435,Upgrade,2024-07-21,Free,Business,Plan Upgrade,149
EVT0004313,CUST04436,Churn,2024-11-12,Free,,Upgraded to paid,0
EVT0004314,CUST04437,Upgrade,2022-05-14,Free,Pro,Plan Upgrade,49
EVT0004315,CUST04437,Churn,2022-08-29,Pro,,Too expensive,-49
EVT0004316,CUST04438,Churn,2025-01-02,Free,,Switched to competitor,0
EVT0004317,CUST04439,Churn,2024-12-19,Business,,Missing features,-149
EVT0004318,CUST04440,Churn,2023-09-14,Free,,Upgraded to paid,0
EVT0004319,CUST04441,Downgrade,2024-10-16,Business,Pro,Plan Downgrade,-100
EVT0004320,CUST04442,Downgrade,2024-06-16,Pro,Free,Plan Downgrade,-49
EVT0004321,CUST04442,Churn,2024-08-08,Free,,Upgraded to paid,0
EVT0004322,CUST04443,Upgrade,2023-04-07,Free,Pro,Plan Upgrade,49
EVT0004323,CUST04443,Downgrade,2023-07-06,Pro,Free,Plan Downgrade,-49
EVT0004324,CUST04443,Upgrade,2023-11-03,Free,Business,Plan Upgrade,149
EVT0004325,CUST04444,Upgrade,2022-06-03,Free,Pro,Plan Upgrade,49
EVT0004326,CUST04444,Churn,2022-10-06,Pro,,Technical issues,-49
EVT0004327,CUST04447,Upgrade,2023-04-17,Pro,Business,Plan Upgrade,100
EVT0004328,CUST04447,Downgrade,2024-03-12,Business,Pro,Plan Downgrade,-100
EVT0004329,CUST04448,Upgrade,2024-09-17,Pro,Business,Plan Upgrade,100
EVT0004330,CUST04449,Churn,2024-10-06,Free,,Upgraded to paid,0
EVT0004331,CUST04451,Downgrade,2023-08-22,Pro,Free,Plan Downgrade,-49
EVT0004332,CUST04451,Upgrade,2024-01-19,Free,Pro,Plan Upgrade,49
EVT0004333,CUST04451,Upgrade,2024-03-19,Pro,Business,Plan Upgrade,100
EVT0004334,CUST04454,Churn,2024-02-10,Business,,Too expensive,-149
EVT0004335,CUST04455,Churn,2022-08-02,Pro,,Missing features,-49
EVT0004336,CUST04456,Churn,2022-09-04,Business,,Switched to competitor,-149
EVT0004337,CUST04457,Churn,2024-09-25,Business,,Missing features,-149
EVT0004338,CUST04458,Churn,2024-07-24,Free,,Switched to competitor,0
EVT0004339,CUST04459,Upgrade,2023-11-10,Free,Pro,Plan Upgrade,49
EVT0004340,CUST04459,Churn,2024-02-17,Pro,,Switched to competitor,-49
EVT0004341,CUST04460,Upgrade,2024-10-02,Free,Business,Plan Upgrade,149
EVT0004342,CUST04460,Churn,2024-11-07,Business,,Switched to competitor,-149
EVT0004343,CUST04461,Churn,2024-07-23,Business,,Company shutdown,-149
EVT0004344,CUST04462,Upgrade,2023-10-16,Free,Pro,Plan Upgrade,49
EVT0004345,CUST04465,Upgrade,2022-09-14,Free,Business,Plan Upgrade,149
EVT0004346,CUST04465,Churn,2023-12-25,Business,,Switched to competitor,-149
EVT0004347,CUST04466,Downgrade,2024-04-30,Business,Pro,Plan Downgrade,-100
EVT0004348,CUST04466,Churn,2024-06-07,Pro,,Too expensive,-49
EVT0004349,CUST04468,Churn,2023-05-18,Business,,Company shutdown,-149
EVT0004350,CUST04470,Churn,2025-01-15,Pro,,Technical issues,-49
EVT0004351,CUST04471,Churn,2024-05-12,Business,,Company shutdown,-149
EVT0004352,CUST04472,Upgrade,2023-06-19,Free,Pro,Plan Upgrade,49
EVT0004353,CUST04473,Upgrade,2024-10-01,Free,Pro,Plan Upgrade,49
EVT0004354,CUST04474,Churn,2023-01-17,Pro,,Too expensive,-49
EVT0004355,CUST04475,Churn,2024-08-21,Pro,,Budget cuts,-49
EVT0004356,CUST04476,Churn,2024-05-04,Business,,Missing features,-149
EVT0004357,CUST04478,Churn,2023-08-01,Business,,Budget cuts,-149
EVT0004358,CUST04479,Downgrade,2024-12-28,Pro,Free,Plan Downgrade,-49
EVT0004359,CUST04481,Churn,2023-04-04,Free,,Switched to competitor,0
EVT0004360,CUST04484,Churn,2024-08-10,Pro,,Budget cuts,-49
EVT0004361,CUST04485,Downgrade,2024-07-07,Pro,Free,Plan Downgrade,-49
EVT0004362,CUST04487,Upgrade,2023-07-16,Free,Pro,Plan Upgrade,49
EVT0004363,CUST04487,Downgrade,2024-05-11,Pro,Free,Plan Downgrade,-49
EVT0004364,CUST04487,Churn,2024-10-27,Free,,Upgraded to paid,0
EVT0004365,CUST04488,Downgrade,2024-12-26,Pro,Free,Plan Downgrade,-49
EVT0004366,CUST04489,Churn,2024-07-05,Business,,Company shutdown,-149
EVT0004367,CUST04490,Churn,2024-07-10,Free,,No longer needed,0
EVT0004368,CUST04491,Downgrade,2024-03-30,Pro,Free,Plan Downgrade,-49
EVT0004369,CUST04491,Churn,2024-07-20,Free,,No longer needed,0
EVT0004370,CUST04494,Churn,2023-02-15,Pro,,Switched to competitor,-49
EVT0004371,CUST04495,Churn,2024-03-11,Pro,,Technical issues,-49
EVT0004372,CUST04496,Upgrade,2022-08-04,Free,Pro,Plan Upgrade,49
EVT0004373,CUST04496,Upgrade,2022-10-03,Pro,Business,Plan Upgrade,100
EVT0004374,CUST04496,Downgrade,2024-02-25,Business,Free,Plan Downgrade,-149
EVT0004375,CUST04497,Churn,2024-04-11,Free,,No longer needed,0
EVT0004376,CUST04499,Churn,2024-05-24,Free,,Upgraded to paid,0
EVT0004377,CUST04500,Churn,2023-09-23,Free,,Switched to competitor,0
EVT0004378,CUST04501,Upgrade,2022-01-28,Pro,Business,Plan Upgrade,100
EVT0004379,CUST04501,Downgrade,2024-10-14,Business,Pro,Plan Downgrade,-100
EVT0004380,CUST04501,Upgrade,2024-12-13,Pro,Business,Plan Upgrade,100
EVT0004381,CUST04503,Churn,2024-12-23,Pro,,Budget cuts,-49
EVT0004382,CUST04506,Upgrade,2024-07-27,Free,Pro,Plan Upgrade,49
EVT0004383,CUST04509,Upgrade,2023-11-23,Free,Pro,Plan Upgrade,49
EVT0004384,CUST04509,Upgrade,2024-04-21,Pro,Business,Plan Upgrade,100
EVT0004385,CUST04512,Churn,2024-05-26,Free,,Upgraded to paid,0
EVT0004386,CUST04514,Churn,2023-05-21,Free,,Switched to competitor,0
EVT0004387,CUST04515,Churn,2023-08-17,Free,,Upgraded to paid,0
EVT0004388,CUST04516,Churn,2024-02-01,Free,,Switched to competitor,0
EVT0004389,CUST04517,Churn,2024-11-04,Free,,No longer needed,0
EVT0004390,CUST04518,Upgrade,2022-08-04,Free,Pro,Plan Upgrade,49
EVT0004391,CUST04518,Downgrade,2022-12-02,Pro,Free,Plan Downgrade,-49
EVT0004392,CUST04518,Churn,2023-04-02,Free,,Upgraded to paid,0
EVT0004393,CUST04519,Churn,2022-12-16,Pro,,Budget cuts,-49
EVT0004394,CUST04520,Churn,2024-01-21,Pro,,Missing features,-49
EVT0004395,CUST04521,Churn,2024-06-17,Free,,No longer needed,0
EVT0004396,CUST04522,Churn,2023-03-13,Pro,,Too expensive,-49
EVT0004397,CUST04524,Churn,2023-03-09,Pro,,Missing features,-49
EVT0004398,CUST04525,Churn,2023-03-05,Free,,Upgraded to paid,0
EVT0004399,CUST04526,Churn,2022-11-16,Pro,,Switched to competitor,-49
EVT0004400,CUST04527,Upgrade,2024-05-09,Free,Pro,Plan Upgrade,49
EVT0004401,CUST04528,Churn,2023-04-03,Pro,,Budget cuts,-49
EVT0004402,CUST04529,Churn,2023-02-27,Free,,Switched to competitor,0
EVT0004403,CUST04530,Upgrade,2023-05-03,Free,Pro,Plan Upgrade,49
EVT0004404,CUST04530,Churn,2024-05-12,Pro,,Budget cuts,-49
EVT0004405,CUST04531,Churn,2022-10-21,Business,,Missing features,-149
EVT0004406,CUST04532,Downgrade,2024-02-28,Pro,Free,Plan Downgrade,-49
EVT0004407,CUST04532,Churn,2024-03-31,Free,,Switched to competitor,0
EVT0004408,CUST04533,Churn,2024-10-02,Pro,,Budget cuts,-49
EVT0004409,CUST04534,Churn,2023-04-22,Free,,No longer needed,0
EVT0004410,CUST04535,Upgrade,2023-12-27,Free,Pro,Plan Upgrade,49
EVT0004411,CUST04535,Downgrade,2024-01-26,Pro,Free,Plan Downgrade,-49
EVT0004412,CUST04535,Upgrade,2024-05-25,Free,Business,Plan Upgrade,149
EVT0004413,CUST04536,Churn,2023-02-01,Free,,Switched to competitor,0
EVT0004414,CUST04537,Downgrade,2024-02-16,Business,Free,Plan Downgrade,-149
EVT0004415,CUST04539,Upgrade,2024-07-13,Pro,Business,Plan Upgrade,100
EVT0004416,CUST04542,Downgrade,2022-12-18,Pro,Free,Plan Downgrade,-49
EVT0004417,CUST04542,Churn,2023-09-03,Free,,Upgraded to paid,0
EVT0004418,CUST04543,Churn,2022-07-31,Business,,Switched to competitor,-149
EVT0004419,CUST04544,Churn,2022-08-10,Pro,,Budget cuts,-49
EVT0004420,CUST04547,Upgrade,2023-09-12,Free,Pro,Plan Upgrade,49
EVT0004421,CUST04550,Churn,2024-09-06,Pro,,Technical issues,-49
EVT0004422,CUST04551,Churn,2024-05-29,Free,,Switched to competitor,0
EVT0004423,CUST04552,Churn,2023-06-25,Pro,,Technical issues,-49
EVT0004424,CUST04553,Upgrade,2024-04-25,Free,Pro,Plan Upgrade,49
EVT0004425,CUST04553,Downgrade,2024-11-21,Pro,Free,Plan Downgrade,-49
EVT0004426,CUST04555,Downgrade,2024-01-12,Business,Pro,Plan Downgrade,-100
EVT0004427,CUST04555,Downgrade,2024-05-11,Pro,Free,Plan Downgrade,-49
EVT0004428,CUST04556,Churn,2022-11-11,Pro,,Too expensive,-49
EVT0004429,CUST04557,Churn,2023-01-19,Pro,,Budget cuts,-49
EVT0004430,CUST04558,Upgrade,2023-06-21,Pro,Business,Plan Upgrade,100
EVT0004431,CUST04558,Churn,2023-12-04,Business,,Budget cuts,-149
EVT0004432,CUST04559,Churn,2024-05-22,Free,,No longer needed,0
EVT0004433,CUST04562,Churn,2024-12-06,Pro,,Missing features,-49
EVT0004434,CUST04564,Churn,2023-05-14,Business,,Switched to competitor,-149
EVT0004435,CUST04565,Churn,2022-10-02,Pro,,Budget cuts,-49
EVT0004436,CUST04566,Upgrade,2023-04-02,Free,Business,Plan Upgrade,149
EVT0004437,CUST04567,Downgrade,2024-12-31,Pro,Free,Plan Downgrade,-49
EVT0004438,CUST04568,Churn,2022-11-25,Pro,,Budget cuts,-49
EVT0004439,CUST04570,Churn,2025-01-12,Free,,No longer needed,0
EVT0004440,CUST04571,Churn,2022-07-23,Free,,No longer needed,0
EVT0004441,CUST04572,Churn,2024-02-07,Business,,Too expensive,-149
EVT0004442,CUST04574,Upgrade,2023-10-06,Pro,Business,Plan Upgrade,100
EVT0004443,CUST04575,Churn,2024-01-24,Pro,,Missing features,-49
EVT0004444,CUST04576,Downgrade,2023-12-12,Business,Pro,Plan Downgrade,-100
EVT0004445,CUST04576,Upgrade,2024-10-07,Pro,Business,Plan Upgrade,100
EVT0004446,CUST04577,Churn,2022-04-02,Free,,Upgraded to paid,0
EVT0004447,CUST04578,Churn,2023-03-30,Pro,,Missing features,-49
EVT0004448,CUST04581,Upgrade,2024-01-27,Free,Pro,Plan Upgrade,49
EVT0004449,CUST04582,Churn,2023-08-25,Business,,Company shutdown,-149
EVT0004450,CUST04583,Upgrade,2023-12-07,Pro,Business,Plan Upgrade,100
EVT0004451,CUST04583,Churn,2024-05-03,Business,,Too expensive,-149
