subscription_id,customer_id,plan,mrr,start_date,end_date,status,churn_reason,duration_months
SUB005307,CUST03875,Business,149,2022-03-23,2022-12-28,Churned,Switched to competitor,9
SUB005308,CUST03876,Free,0,2024-04-06,,Active,,8
SUB005309,CUST03877,Pro,49,2024-07-06,,Active,,5
SUB005310,CUST03878,Pro,49,2023-03-22,2024-07-10,Churned,Technical issues,15
SUB005311,CUST03879,Free,0,2023-07-23,2023-12-27,Churned,Switched to competitor,5
SUB005312,CUST03880,Business,149,2024-05-25,,Active,,7
SUB005313,CUST03881,Business,149,2023-08-01,,Active,,17
SUB005314,CUST03882,Free,0,2023-08-31,2023-08-31,Upgraded,,1
SUB005315,CUST03882,Pro,49,2023-08-31,2023-11-29,Downgraded,,3
SUB005316,CUST03882,Free,0,2023-11-29,2024-03-30,Churned,No longer needed,4
SUB005317,CUST03883,Pro,49,2024-02-20,2024-05-21,Churned,Technical issues,3
SUB005318,CUST03884,Business,149,2022-06-02,,Active,,31
SUB005319,CUST03885,Free,0,2023-04-12,2023-05-10,Churned,Upgraded to paid,1
SUB005320,CUST03886,Business,149,2024-06-13,,Active,,6
SUB005321,CUST03887,Business,149,2023-09-15,,Active,,15
SUB005322,CUST03888,Pro,49,2023-11-30,2024-07-27,Downgraded,,8
SUB005323,CUST03888,Free,0,2024-07-27,,Active,,5
SUB005324,CUST03889,Pro,49,2024-10-23,,Active,,2
SUB005325,CUST03890,Business,149,2024-09-16,2025-01-08,Churned,Too expensive,3
SUB005326,CUST03891,Free,0,2024-03-05,2024-06-03,Upgraded,,3
SUB005327,CUST03891,Pro,49,2024-06-03,2024-09-13,Churned,Missing features,3
SUB005328,CUST03892,Free,0,2023-06-08,,Active,,19
SUB005329,CUST03893,Business,149,2023-07-10,,Active,,18
SUB005330,CUST03894,Pro,49,2023-07-06,2024-07-30,Upgraded,,13
SUB005331,CUST03894,Business,149,2024-07-30,,Active,,5
SUB005332,CUST03895,Free,0,2024-06-29,,Active,,6
SUB005333,CUST03896,Free,0,2022-10-16,2023-09-28,Churned,No longer needed,11
SUB005334,CUST03897,Free,0,2023-10-23,2024-01-11,Churned,No longer needed,2
SUB005335,CUST03898,Pro,49,2023-07-23,2023-08-22,Downgraded,,1
SUB005336,CUST03898,Free,0,2023-08-22,2023-10-21,Upgraded,,2
SUB005337,CUST03898,Pro,49,2023-10-21,,Active,,14
SUB005338,CUST03899,Pro,49,2023-11-03,2024-01-02,Downgraded,,2
SUB005339,CUST03899,Free,0,2024-01-02,2024-05-01,Upgraded,,4
SUB005340,CUST03899,Pro,49,2024-05-01,,Active,,8
SUB005341,CUST03900,Free,0,2023-06-06,2023-08-09,Churned,Switched to competitor,2
SUB005342,CUST03901,Business,149,2024-07-03,,Active,,6
SUB005343,CUST03902,Free,0,2022-04-28,2022-09-25,Upgraded,,5
SUB005344,CUST03902,Pro,49,2022-09-25,2023-07-22,Downgraded,,10
SUB005345,CUST03902,Free,0,2023-07-22,2023-09-20,Upgraded,,2
SUB005346,CUST03902,Business,149,2023-09-20,,Active,,15
SUB005347,CUST03903,Free,0,2022-11-12,2023-07-10,Upgraded,,8
SUB005348,CUST03903,Pro,49,2023-07-10,2023-10-08,Downgraded,,3
SUB005349,CUST03903,Free,0,2023-10-08,2023-12-03,Churned,Upgraded to paid,1
SUB005350,CUST03904,Business,149,2024-08-25,,Active,,4
SUB005351,CUST03905,Business,149,2024-04-12,,Active,,8
SUB005352,CUST03906,Business,149,2022-03-27,2022-04-04,Churned,Too expensive,1
SUB005353,CUST03907,Business,149,2022-04-04,,Active,,33
SUB005354,CUST03908,Pro,49,2024-04-22,2024-07-21,Downgraded,,3
SUB005355,CUST03908,Free,0,2024-07-21,2024-12-03,Churned,Switched to competitor,4
SUB005356,CUST03909,Business,149,2023-04-03,2023-10-19,Churned,Budget cuts,6
SUB005357,CUST03910,Pro,49,2023-03-12,2023-06-07,Churned,Budget cuts,2
SUB005358,CUST03911,Pro,49,2022-05-16,2023-08-03,Churned,Too expensive,14
SUB005359,CUST03912,Free,0,2022-10-04,2022-10-04,Upgraded,,1
SUB005360,CUST03912,Pro,49,2022-10-04,,Active,,27
SUB005361,CUST03913,Pro,49,2023-03-06,,Active,,22
SUB005362,CUST03914,Pro,49,2022-03-28,2024-05-16,Upgraded,,26
SUB005363,CUST03914,Business,149,2024-05-16,,Active,,7
SUB005364,CUST03915,Pro,49,2023-09-05,,Active,,16
SUB005365,CUST03916,Business,149,2023-04-02,2023-04-04,Churned,Missing features,1
SUB005366,CUST03917,Business,149,2022-04-03,2022-08-15,Churned,Company shutdown,4
SUB005367,CUST03918,Business,149,2022-10-29,2024-08-19,Downgraded,,22
SUB005368,CUST03918,Free,0,2024-08-19,2024-10-22,Churned,Upgraded to paid,2
SUB005369,CUST03919,Business,149,2022-10-14,2024-05-27,Churned,Budget cuts,19
SUB005370,CUST03920,Free,0,2023-01-27,2023-04-18,Churned,No longer needed,2
SUB005371,CUST03921,Pro,49,2024-06-20,2024-09-18,Upgraded,,3
SUB005372,CUST03921,Business,149,2024-09-18,,Active,,3
SUB005373,CUST03922,Free,0,2024-01-19,2024-05-20,Churned,No longer needed,4
SUB005374,CUST03923,Pro,49,2023-07-02,2024-01-08,Churned,Missing features,6
SUB005375,CUST03924,Business,149,2024-10-22,2024-11-06,Churned,Missing features,1
SUB005376,CUST03925,Pro,49,2024-03-22,2024-05-14,Churned,Budget cuts,1
SUB005377,CUST03926,Pro,49,2023-03-27,2023-04-08,Churned,Switched to competitor,1
SUB005378,CUST03927,Business,149,2024-02-11,2024-10-06,Churned,Too expensive,7
SUB005379,CUST03928,Pro,49,2023-03-06,2023-05-16,Churned,Missing features,2
SUB005380,CUST03929,Pro,49,2023-03-14,2023-03-14,Upgraded,,1
SUB005381,CUST03929,Business,149,2023-03-14,2024-03-19,Churned,Missing features,12
SUB005382,CUST03930,Free,0,2022-07-04,2023-06-03,Churned,No longer needed,11
SUB005383,CUST03931,Free,0,2024-01-11,,Active,,11
SUB005384,CUST03932,Business,149,2022-02-17,,Active,,34
SUB005385,CUST03933,Business,149,2024-08-28,,Active,,4
SUB005386,CUST03934,Pro,49,2022-12-17,,Active,,24
SUB005387,CUST03935,Pro,49,2024-05-27,,Active,,7
SUB005388,CUST03936,Business,149,2024-07-06,,Active,,5
SUB005389,CUST03937,Pro,49,2023-10-24,2024-09-18,Downgraded,,11
SUB005390,CUST03937,Free,0,2024-09-18,2024-10-18,Upgraded,,1
SUB005391,CUST03937,Pro,49,2024-10-18,,Active,,2
SUB005392,CUST03938,Free,0,2023-10-05,2023-12-15,Churned,Upgraded to paid,2
SUB005393,CUST03939,Pro,49,2022-03-23,2022-12-25,Churned,Budget cuts,9
SUB005394,CUST03940,Pro,49,2022-05-13,2022-10-10,Upgraded,,5
SUB005395,CUST03940,Business,149,2022-10-10,2023-06-01,Churned,Budget cuts,7
SUB005396,CUST03941,Business,149,2024-03-10,,Active,,9
SUB005397,CUST03942,Free,0,2024-04-21,2024-09-07,Churned,Switched to competitor,4
SUB005398,CUST03943,Pro,49,2024-09-07,,Active,,3
SUB005399,CUST03944,Pro,49,2023-01-05,,Active,,24
SUB005400,CUST03945,Business,149,2023-11-15,2024-01-14,Downgraded,,2
SUB005401,CUST03945,Pro,49,2024-01-14,2024-09-03,Churned,Missing features,7
SUB005402,CUST03946,Business,149,2024-03-03,,Active,,10
SUB005403,CUST03947,Pro,49,2024-09-27,,Active,,3
SUB005404,CUST03948,Free,0,2022-08-31,2023-01-28,Upgraded,,5
SUB005405,CUST03948,Pro,49,2023-01-28,2023-03-29,Upgraded,,2
SUB005406,CUST03948,Business,149,2023-03-29,,Active,,21
SUB005407,CUST03949,Free,0,2022-10-22,2023-01-26,Churned,Upgraded to paid,3
SUB005408,CUST03950,Pro,49,2024-06-13,2024-11-10,Upgraded,,5
SUB005409,CUST03950,Business,149,2024-11-10,,Active,,1
SUB005410,CUST03951,Pro,49,2023-10-10,2024-10-06,Churned,Switched to competitor,12
SUB005411,CUST03952,Free,0,2023-04-07,2023-04-15,Churned,No longer needed,1
SUB005412,CUST03953,Pro,49,2024-09-24,,Active,,3
SUB005413,CUST03954,Free,0,2022-07-25,2022-10-27,Churned,Switched to competitor,3
SUB005414,CUST03955,Pro,49,2022-03-09,2023-01-03,Upgraded,,10
SUB005415,CUST03955,Business,149,2023-01-03,,Active,,24
SUB005416,CUST03956,Free,0,2023-04-01,2023-12-28,Churned,Upgraded to paid,9
SUB005417,CUST03957,Free,0,2024-01-23,2024-06-07,Churned,Switched to competitor,4
SUB005418,CUST03958,Free,0,2022-05-11,2023-03-09,Churned,No longer needed,10
SUB005419,CUST03959,Pro,49,2022-11-09,2024-04-02,Downgraded,,17
SUB005420,CUST03959,Free,0,2024-04-02,,Active,,9
SUB005421,CUST03960,Free,0,2024-06-28,2024-08-27,Upgraded,,2
SUB005422,CUST03960,Business,149,2024-08-27,,Active,,4
SUB005423,CUST03961,Free,0,2022-06-02,2022-11-26,Churned,Upgraded to paid,5
SUB005424,CUST03962,Business,149,2024-07-03,,Active,,6
SUB005425,CUST03963,Free,0,2023-07-01,2023-09-08,Churned,No longer needed,2
SUB005426,CUST03964,Business,149,2023-08-24,2023-12-22,Downgraded,,4
SUB005427,CUST03964,Free,0,2023-12-22,2024-11-22,Churned,No longer needed,11
SUB005428,CUST03965,Free,0,2023-09-03,2023-12-25,Churned,Switched to competitor,3
SUB005429,CUST03966,Business,149,2023-10-16,,Active,,14
SUB005430,CUST03967,Free,0,2024-10-17,2024-10-30,Churned,Switched to competitor,1
SUB005431,CUST03968,Pro,49,2022-10-29,2024-10-18,Downgraded,,24
SUB005432,CUST03968,Free,0,2024-10-18,,Active,,2
SUB005433,CUST03969,Business,149,2023-03-03,,Active,,22
SUB005434,CUST03970,Pro,49,2024-01-25,2024-04-08,Churned,Missing features,2
SUB005435,CUST03971,Business,149,2022-12-25,,Active,,24
SUB005436,CUST03972,Free,0,2023-12-12,2024-01-04,Churned,No longer needed,1
SUB005437,CUST03973,Business,149,2022-02-19,2023-02-14,Downgraded,,12
SUB005438,CUST03973,Pro,49,2023-02-14,2024-03-10,Downgraded,,13
SUB005439,CUST03973,Free,0,2024-03-10,2024-07-27,Churned,Switched to competitor,4
SUB005440,CUST03974,Free,0,2023-06-06,2024-08-16,Churned,No longer needed,14
SUB005441,CUST03975,Business,149,2024-01-01,2024-02-01,Churned,Switched to competitor,1
SUB005442,CUST03976,Free,0,2022-08-24,2023-02-17,Churned,Upgraded to paid,5
SUB005443,CUST03977,Pro,49,2022-06-07,2023-01-07,Churned,Switched to competitor,7
SUB005444,CUST03978,Pro,49,2023-08-11,2024-09-19,Churned,Switched to competitor,13
SUB005445,CUST03979,Business,149,2024-09-09,2024-10-07,Churned,Budget cuts,1
SUB005446,CUST03980,Pro,49,2024-09-24,2024-12-18,Churned,Switched to competitor,2
SUB005447,CUST03981,Pro,49,2022-09-14,2023-04-12,Downgraded,,7
SUB005448,CUST03981,Free,0,2023-04-12,2023-11-17,Churned,Switched to competitor,7
SUB005449,CUST03982,Business,149,2022-02-28,,Active,,34
SUB005450,CUST03983,Free,0,2022-03-02,2023-04-26,Upgraded,,14
SUB005451,CUST03983,Pro,49,2023-04-26,2023-07-25,Downgraded,,3
SUB005452,CUST03983,Free,0,2023-07-25,,Active,,17
SUB005453,CUST03984,Free,0,2023-01-22,2024-01-17,Upgraded,,12
SUB005454,CUST03984,Pro,49,2024-01-17,2024-02-16,Upgraded,,1
SUB005455,CUST03984,Business,149,2024-02-16,2024-04-13,Churned,Switched to competitor,1
SUB005456,CUST03985,Business,149,2024-04-30,2024-10-27,Downgraded,,6
SUB005457,CUST03985,Pro,49,2024-10-27,2024-11-26,Upgraded,,1
SUB005458,CUST03985,Business,149,2024-11-26,,Active,,1
SUB005459,CUST03986,Free,0,2023-07-24,2023-12-21,Upgraded,,5
SUB005460,CUST03986,Pro,49,2023-12-21,2024-02-19,Downgraded,,2
SUB005461,CUST03986,Free,0,2024-02-19,,Active,,10
SUB005462,CUST03987,Free,0,2023-03-27,2024-06-25,Churned,No longer needed,15
SUB005463,CUST03988,Business,149,2024-06-15,2024-12-09,Churned,Company shutdown,5
SUB005464,CUST03989,Free,0,2022-02-03,2022-10-01,Upgraded,,8
SUB005465,CUST03989,Pro,49,2022-10-01,2023-05-05,Churned,Switched to competitor,7
SUB005466,CUST03990,Free,0,2023-07-20,2023-09-22,Churned,No longer needed,2
SUB005467,CUST03991,Business,149,2023-03-09,2024-07-01,Downgraded,,16
SUB005468,CUST03991,Pro,49,2024-07-01,,Active,,6
SUB005469,CUST03992,Business,149,2024-06-08,,Active,,6
SUB005470,CUST03993,Business,149,2024-02-25,,Active,,10
SUB005471,CUST03994,Free,0,2024-02-21,2024-06-02,Churned,No longer needed,3
SUB005472,CUST03995,Business,149,2023-01-10,2023-12-18,Churned,Budget cuts,11
SUB005473,CUST03996,Business,149,2023-09-04,,Active,,16
SUB005474,CUST03997,Free,0,2022-01-06,2022-04-22,Churned,Switched to competitor,3
SUB005475,CUST03998,Business,149,2023-03-03,2023-03-05,Churned,Missing features,1
SUB005476,CUST03999,Business,149,2024-03-28,2024-10-24,Downgraded,,7
SUB005477,CUST03999,Pro,49,2024-10-24,,Active,,2
SUB005478,CUST04000,Pro,49,2022-01-02,2022-06-22,Churned,Switched to competitor,5
SUB005479,CUST04001,Free,0,2023-07-20,2024-01-25,Churned,No longer needed,6
SUB005480,CUST04002,Free,0,2023-08-22,2023-08-22,Upgraded,,1
SUB005481,CUST04002,Pro,49,2023-08-22,2024-02-28,Churned,Missing features,6
SUB005482,CUST04003,Business,149,2024-07-26,2024-08-20,Churned,Missing features,1
SUB005483,CUST04004,Free,0,2022-10-02,2023-03-01,Upgraded,,5
SUB005484,CUST04004,Pro,49,2023-03-01,2023-09-20,Churned,Switched to competitor,6
SUB005485,CUST04005,Free,0,2023-05-15,2023-12-16,Churned,No longer needed,7
SUB005486,CUST04006,Free,0,2022-04-17,2022-08-05,Churned,No longer needed,3
SUB005487,CUST04007,Free,0,2024-09-10,2024-09-21,Churned,Upgraded to paid,1
SUB005488,CUST04008,Free,0,2022-07-08,2022-07-08,Upgraded,,1
SUB005489,CUST04008,Pro,49,2022-07-08,,Active,,30
SUB005490,CUST04009,Free,0,2022-12-16,2023-01-24,Churned,Upgraded to paid,1
SUB005491,CUST04010,Pro,49,2022-07-19,2024-08-07,Upgraded,,25
SUB005492,CUST04010,Business,149,2024-08-07,2024-09-09,Churned,Switched to competitor,1
SUB005493,CUST04011,Business,149,2023-09-09,2023-10-10,Churned,Budget cuts,1
SUB005494,CUST04012,Pro,49,2022-01-05,2022-06-28,Churned,Switched to competitor,5
SUB005495,CUST04013,Pro,49,2022-05-28,2022-11-24,Downgraded,,6
SUB005496,CUST04013,Free,0,2022-11-24,2023-04-11,Churned,Switched to competitor,4
SUB005497,CUST04014,Free,0,2024-04-07,,Active,,8
SUB005498,CUST04015,Free,0,2023-11-18,2024-01-27,Churned,Upgraded to paid,2
SUB005499,CUST04016,Free,0,2023-10-31,,Active,,14
SUB005500,CUST04017,Free,0,2023-08-16,2023-11-04,Churned,Switched to competitor,2
SUB005501,CUST04018,Pro,49,2023-10-08,2024-03-28,Churned,Missing features,5
SUB005502,CUST04019,Business,149,2022-07-15,2024-03-12,Churned,Too expensive,20
SUB005503,CUST04020,Business,149,2022-10-16,2023-07-11,Churned,Missing features,8
SUB005504,CUST04021,Free,0,2022-09-25,2023-02-22,Upgraded,,5
SUB005505,CUST04021,Pro,49,2023-02-22,2023-07-03,Churned,Technical issues,4
SUB005506,CUST04022,Pro,49,2022-02-26,2023-02-21,Downgraded,,12
SUB005507,CUST04022,Free,0,2023-02-21,2023-05-22,Upgraded,,3
SUB005508,CUST04022,Pro,49,2023-05-22,2023-07-21,Downgraded,,2
SUB005509,CUST04022,Free,0,2023-07-21,2023-09-19,Upgraded,,2
SUB005510,CUST04022,Pro,49,2023-09-19,,Active,,15
SUB005511,CUST04023,Free,0,2022-08-22,2024-03-06,Churned,Switched to competitor,18
SUB005512,CUST04024,Free,0,2022-07-26,2022-11-10,Churned,No longer needed,3
SUB005513,CUST04025,Pro,49,2022-08-28,2023-04-25,Downgraded,,8
SUB005514,CUST04025,Free,0,2023-04-25,2023-05-25,Upgraded,,1
SUB005515,CUST04025,Business,149,2023-05-25,,Active,,19
SUB005516,CUST04026,Free,0,2024-04-23,,Active,,8
SUB005517,CUST04027,Business,149,2024-03-29,,Active,,9
SUB005518,CUST04028,Free,0,2023-06-25,2023-10-21,Churned,Switched to competitor,3
SUB005519,CUST04029,Free,0,2022-04-22,2022-06-21,Upgraded,,2
SUB005520,CUST04029,Pro,49,2022-06-21,2023-04-02,Churned,Switched to competitor,9
SUB005521,CUST04030,Business,149,2024-08-27,,Active,,4
SUB005522,CUST04031,Free,0,2024-01-09,,Active,,11
SUB005523,CUST04032,Pro,49,2023-11-17,2023-12-17,Downgraded,,1
SUB005524,CUST04032,Free,0,2023-12-17,2024-04-15,Upgraded,,4
SUB005525,CUST04032,Pro,49,2024-04-15,,Active,,8
SUB005526,CUST04033,Pro,49,2022-05-16,2022-12-08,Churned,Switched to competitor,6
SUB005527,CUST04034,Free,0,2022-05-05,,Active,,32
SUB005528,CUST04035,Pro,49,2024-01-27,2024-05-26,Upgraded,,4
SUB005529,CUST04035,Business,149,2024-05-26,,Active,,7
SUB005530,CUST04036,Pro,49,2023-08-14,2024-09-01,Churned,Budget cuts,12
SUB005531,CUST04037,Pro,49,2023-04-23,2023-04-23,Downgraded,,1
SUB005532,CUST04037,Free,0,2023-04-23,2024-03-18,Upgraded,,11
SUB005533,CUST04037,Pro,49,2024-03-18,,Active,,9
SUB005534,CUST04038,Business,149,2022-09-18,2022-10-23,Churned,Too expensive,1
SUB005535,CUST04039,Pro,49,2023-08-17,2024-01-16,Churned,Missing features,5
SUB005536,CUST04040,Free,0,2022-11-05,2023-04-20,Churned,No longer needed,5
SUB005537,CUST04041,Pro,49,2024-05-06,,Active,,7
SUB005538,CUST04042,Free,0,2023-07-10,2023-12-19,Churned,Switched to competitor,5
SUB005539,CUST04043,Free,0,2024-05-28,2024-05-28,Upgraded,,1
SUB005540,CUST04043,Pro,49,2024-05-28,2024-10-25,Downgraded,,5
SUB005541,CUST04043,Free,0,2024-10-25,2024-12-03,Churned,Switched to competitor,1
SUB005542,CUST04044,Pro,49,2022-10-29,2022-12-16,Churned,Technical issues,1
SUB005543,CUST04045,Free,0,2022-06-08,2022-07-08,Upgraded,,1
SUB005544,CUST04045,Pro,49,2022-07-08,,Active,,30
SUB005545,CUST04046,Pro,49,2022-07-27,2022-09-13,Churned,Too expensive,1
SUB005546,CUST04047,Free,0,2023-05-17,2023-10-11,Churned,Switched to competitor,4
SUB005547,CUST04048,Pro,49,2022-12-07,2023-06-11,Churned,Missing features,6
SUB005548,CUST04049,Pro,49,2024-09-14,,Active,,3
SUB005549,CUST04050,Business,149,2023-03-02,2023-05-01,Downgraded,,2
SUB005550,CUST04050,Free,0,2023-05-01,2023-12-27,Upgraded,,8
SUB005551,CUST04050,Pro,49,2023-12-27,,Active,,12
SUB005552,CUST04051,Free,0,2023-09-02,2024-03-30,Upgraded,,7
SUB005553,CUST04051,Pro,49,2024-03-30,2024-06-20,Churned,Technical issues,2
SUB005554,CUST04052,Business,149,2022-10-23,,Active,,26
SUB005555,CUST04053,Business,149,2023-12-07,2024-04-10,Churned,Too expensive,4
SUB005556,CUST04054,Business,149,2024-07-31,,Active,,5
SUB005557,CUST04055,Free,0,2022-01-24,2022-04-29,Churned,No longer needed,3
SUB005558,CUST04056,Business,149,2022-08-13,2023-01-11,Churned,Missing features,5
SUB005559,CUST04057,Business,149,2024-07-31,,Active,,5
SUB005560,CUST04058,Free,0,2023-04-05,,Active,,21
SUB005561,CUST04059,Pro,49,2022-08-09,2022-10-28,Churned,Switched to competitor,2
SUB005562,CUST04060,Pro,49,2023-05-21,2024-01-17,Churned,Too expensive,8
SUB005563,CUST04061,Pro,49,2023-04-09,2024-05-26,Churned,Switched to competitor,13
SUB005564,CUST04062,Pro,49,2023-02-25,2024-11-16,Upgraded,,21
SUB005565,CUST04062,Business,149,2024-11-16,,Active,,1
SUB005566,CUST04063,Free,0,2023-06-28,2023-07-30,Churned,No longer needed,1
SUB005567,CUST04064,Free,0,2023-03-20,2023-06-01,Churned,No longer needed,2
SUB005568,CUST04065,Pro,49,2023-08-03,2024-05-29,Upgraded,,10
SUB005569,CUST04065,Business,149,2024-05-29,,Active,,7
SUB005570,CUST04066,Business,149,2022-04-08,,Active,,33
SUB005571,CUST04067,Business,149,2024-05-04,,Active,,8
SUB005572,CUST04068,Free,0,2022-05-29,2022-06-09,Churned,No longer needed,1
SUB005573,CUST04069,Business,149,2023-02-15,2023-08-14,Downgraded,,6
SUB005574,CUST04069,Pro,49,2023-08-14,2023-11-02,Churned,Switched to competitor,2
SUB005575,CUST04070,Free,0,2022-05-03,2022-10-30,Upgraded,,6
SUB005576,CUST04070,Pro,49,2022-10-30,2023-07-01,Churned,Technical issues,8
SUB005577,CUST04071,Business,149,2022-07-16,,Active,,29
SUB005578,CUST04072,Business,149,2022-05-01,2022-11-20,Churned,Too expensive,6
SUB005579,CUST04073,Pro,49,2022-08-26,2022-09-27,Churned,Too expensive,1
SUB005580,CUST04074,Business,149,2023-09-26,2023-09-26,Downgraded,,1
SUB005581,CUST04074,Pro,49,2023-09-26,2024-02-23,Downgraded,,5
SUB005582,CUST04074,Free,0,2024-02-23,,Active,,10
SUB005583,CUST04075,Free,0,2022-01-09,2023-01-20,Churned,Upgraded to paid,12
SUB005584,CUST04076,Business,149,2022-09-02,2024-01-25,Downgraded,,17
SUB005585,CUST04076,Free,0,2024-01-25,2024-05-04,Churned,Upgraded to paid,3
SUB005586,CUST04077,Pro,49,2022-10-07,2022-12-13,Churned,Technical issues,2
SUB005587,CUST04078,Free,0,2024-09-02,2024-09-02,Upgraded,,1
SUB005588,CUST04078,Pro,49,2024-09-02,2024-10-02,Upgraded,,1
SUB005589,CUST04078,Business,149,2024-10-02,,Active,,3
SUB005590,CUST04079,Pro,49,2022-05-27,2022-11-23,Upgraded,,6
SUB005591,CUST04079,Business,149,2022-11-23,2024-05-11,Churned,Switched to competitor,17
SUB005592,CUST04080,Pro,49,2022-08-16,2022-08-16,Downgraded,,1
SUB005593,CUST04080,Free,0,2022-08-16,2023-08-30,Churned,Upgraded to paid,12
SUB005594,CUST04081,Free,0,2023-05-26,2023-09-15,Churned,Switched to competitor,3
SUB005595,CUST04082,Free,0,2023-05-02,2023-12-14,Churned,Upgraded to paid,7
SUB005596,CUST04083,Free,0,2024-06-06,,Active,,6
SUB005597,CUST04084,Pro,49,2023-12-07,,Active,,13
SUB005598,CUST04085,Free,0,2022-06-03,2022-07-09,Churned,No longer needed,1
SUB005599,CUST04086,Pro,49,2024-08-13,2024-11-11,Upgraded,,3
SUB005600,CUST04086,Business,149,2024-11-11,,Active,,1
SUB005601,CUST04087,Pro,49,2024-01-06,2024-01-06,Downgraded,,1
SUB005602,CUST04087,Free,0,2024-01-06,2024-10-11,Churned,Upgraded to paid,9
SUB005603,CUST04088,Business,149,2022-04-30,2023-04-25,Downgraded,,12
SUB005604,CUST04088,Pro,49,2023-04-25,2024-07-30,Churned,Switched to competitor,15
SUB005605,CUST04089,Pro,49,2023-11-29,,Active,,13
SUB005606,CUST04090,Business,149,2024-01-19,2024-07-23,Churned,Too expensive,6
SUB005607,CUST04091,Free,0,2022-06-26,2023-05-22,Upgraded,,11
SUB005608,CUST04091,Pro,49,2023-05-22,2024-04-16,Upgraded,,11
SUB005609,CUST04091,Business,149,2024-04-16,,Active,,8
SUB005610,CUST04092,Business,149,2024-04-09,,Active,,8
SUB005611,CUST04093,Free,0,2022-03-29,2023-03-28,Churned,Switched to competitor,12
SUB005612,CUST04094,Pro,49,2022-01-11,2022-03-29,Churned,Missing features,2
SUB005613,CUST04095,Free,0,2023-06-18,,Active,,18
SUB005614,CUST04096,Business,149,2022-01-08,,Active,,36
SUB005615,CUST04097,Pro,49,2023-07-11,,Active,,17
SUB005616,CUST04098,Pro,49,2024-08-24,,Active,,4
SUB005617,CUST04099,Free,0,2022-11-27,2023-01-15,Churned,Switched to competitor,1
SUB005618,CUST04100,Pro,49,2022-11-14,2023-05-13,Downgraded,,6
SUB005619,CUST04100,Free,0,2023-05-13,2024-08-08,Churned,No longer needed,15
SUB005620,CUST04101,Pro,49,2023-01-30,2023-01-30,Upgraded,,1
SUB005621,CUST04101,Business,149,2023-01-30,,Active,,23
SUB005622,CUST04102,Pro,49,2023-07-13,,Active,,17
SUB005623,CUST04103,Business,149,2022-08-26,2022-08-26,Downgraded,,1
SUB005624,CUST04103,Pro,49,2022-08-26,2023-04-11,Churned,Missing features,7
SUB005625,CUST04104,Business,149,2022-03-02,,Active,,34
SUB005626,CUST04105,Pro,49,2022-10-26,2023-05-26,Churned,Too expensive,7
SUB005627,CUST04106,Pro,49,2023-08-16,2024-12-11,Churned,Too expensive,16
SUB005628,CUST04107,Free,0,2022-03-25,2023-03-10,Churned,Switched to competitor,11
SUB005629,CUST04108,Free,0,2022-02-05,2022-07-05,Upgraded,,5
SUB005630,CUST04108,Pro,49,2022-07-05,2023-06-30,Downgraded,,12
SUB005631,CUST04108,Free,0,2023-06-30,2023-12-18,Churned,No longer needed,5
SUB005632,CUST04109,Free,0,2023-11-06,2024-02-04,Upgraded,,3
SUB005633,CUST04109,Pro,49,2024-02-04,2024-04-29,Churned,Missing features,2
