transaction_id,subscription_id,customer_id,transaction_date,amount,plan,payment_status,payment_method
TXN0033082,SUB005262,CUST03845,2023-07-16,149,Business,Paid,Stripe
TXN0033083,SUB005262,CUST03845,2023-08-15,149,Business,Paid,Stripe
TXN0033084,SUB005262,CUST03845,2023-09-14,149,Business,Paid,Credit Card
TXN0033085,SUB005262,CUST03845,2023-10-14,149,Business,Paid,Bank Transfer
TXN0033086,SUB005262,CUST03845,2023-11-13,149,Business,Paid,Bank Transfer
TXN0033087,SUB005262,CUST03845,2023-12-13,149,Business,Paid,Bank Transfer
TXN0033088,SUB005262,CUST03845,2024-01-12,0,Business,Refunded,Credit Card
TXN0033089,SUB005262,CUST03845,2024-02-11,149,Business,Paid,Stripe
TXN0033090,SUB005262,CUST03845,2024-03-12,0,Business,Failed,Bank Transfer
TXN0033091,SUB005264,CUST03846,2024-07-23,49,Pro,Paid,PayPal
TXN0033092,SUB005264,CUST03846,2024-08-22,49,Pro,Paid,Bank Transfer
TXN0033093,SUB005264,CUST03846,2024-09-21,49,Pro,Paid,Credit Card
TXN0033094,SUB005264,CUST03846,2024-10-21,49,Pro,Paid,Stripe
TXN0033095,SUB005264,CUST03846,2024-11-20,49,Pro,Paid,Bank Transfer
TXN0033096,SUB005266,CUST03847,2023-04-15,49,Pro,Paid,Stripe
TXN0033097,SUB005266,CUST03847,2023-05-15,49,Pro,Paid,PayPal
TXN0033098,SUB005266,CUST03847,2023-06-14,49,Pro,Paid,Stripe
TXN0033099,SUB005266,CUST03847,2023-07-14,49,Pro,Paid,Credit Card
TXN0033100,SUB005266,CUST03847,2023-08-13,49,Pro,Paid,PayPal
TXN0033101,SUB005266,CUST03847,2023-09-12,49,Pro,Paid,Bank Transfer
TXN0033102,SUB005266,CUST03847,2023-10-12,49,Pro,Paid,Bank Transfer
TXN0033103,SUB005266,CUST03847,2023-11-11,49,Pro,Paid,PayPal
TXN0033104,SUB005266,CUST03847,2023-12-11,49,Pro,Paid,Stripe
TXN0033105,SUB005266,CUST03847,2024-01-10,49,Pro,Paid,PayPal
TXN0033106,SUB005266,CUST03847,2024-02-09,49,Pro,Paid,PayPal
TXN0033107,SUB005266,CUST03847,2024-03-10,49,Pro,Paid,Stripe
TXN0033108,SUB005266,CUST03847,2024-04-09,49,Pro,Paid,Bank Transfer
TXN0033109,SUB005266,CUST03847,2024-05-09,49,Pro,Paid,Credit Card
TXN0033110,SUB005266,CUST03847,2024-06-08,49,Pro,Paid,PayPal
TXN0033111,SUB005266,CUST03847,2024-07-08,49,Pro,Paid,Stripe
TXN0033112,SUB005266,CUST03847,2024-08-07,49,Pro,Paid,Credit Card
TXN0033113,SUB005266,CUST03847,2024-09-06,49,Pro,Paid,Bank Transfer
TXN0033114,SUB005266,CUST03847,2024-10-06,49,Pro,Paid,Credit Card
TXN0033115,SUB005266,CUST03847,2024-11-05,49,Pro,Paid,Stripe
TXN0033116,SUB005266,CUST03847,2024-12-05,49,Pro,Paid,Bank Transfer
TXN0033117,SUB005267,CUST03848,2023-10-23,49,Pro,Paid,Credit Card
TXN0033118,SUB005267,CUST03848,2023-11-22,49,Pro,Paid,Bank Transfer
TXN0033119,SUB005267,CUST03848,2023-12-22,49,Pro,Paid,PayPal
TXN0033120,SUB005267,CUST03848,2024-01-21,49,Pro,Paid,PayPal
TXN0033121,SUB005267,CUST03848,2024-02-20,49,Pro,Paid,PayPal
TXN0033122,SUB005267,CUST03848,2024-03-21,49,Pro,Paid,Credit Card
TXN0033123,SUB005269,CUST03849,2024-03-21,49,Pro,Paid,Credit Card
TXN0033124,SUB005269,CUST03849,2024-04-20,49,Pro,Paid,Bank Transfer
TXN0033125,SUB005269,CUST03849,2024-05-20,49,Pro,Paid,Credit Card
TXN0033126,SUB005269,CUST03849,2024-06-19,49,Pro,Paid,Credit Card
TXN0033127,SUB005269,CUST03849,2024-07-19,49,Pro,Paid,Bank Transfer
TXN0033128,SUB005269,CUST03849,2024-08-18,49,Pro,Paid,Stripe
TXN0033129,SUB005269,CUST03849,2024-09-17,49,Pro,Paid,Credit Card
TXN0033130,SUB005269,CUST03849,2024-10-17,49,Pro,Paid,Stripe
TXN0033131,SUB005269,CUST03849,2024-11-16,49,Pro,Paid,Bank Transfer
TXN0033132,SUB005269,CUST03849,2024-12-16,49,Pro,Paid,Bank Transfer
TXN0033133,SUB005270,CUST03850,2023-05-13,149,Business,Paid,Credit Card
TXN0033134,SUB005270,CUST03850,2023-06-12,149,Business,Paid,PayPal
TXN0033135,SUB005270,CUST03850,2023-07-12,149,Business,Paid,Stripe
TXN0033136,SUB005270,CUST03850,2023-08-11,149,Business,Paid,Credit Card
TXN0033137,SUB005270,CUST03850,2023-09-10,149,Business,Paid,Bank Transfer
TXN0033138,SUB005272,CUST03851,2023-06-28,49,Pro,Paid,Bank Transfer
TXN0033139,SUB005272,CUST03851,2023-07-28,49,Pro,Paid,Bank Transfer
TXN0033140,SUB005272,CUST03851,2023-08-27,49,Pro,Paid,Bank Transfer
TXN0033141,SUB005272,CUST03851,2023-09-26,49,Pro,Paid,PayPal
TXN0033142,SUB005272,CUST03851,2023-10-26,49,Pro,Paid,Credit Card
TXN0033143,SUB005272,CUST03851,2023-11-25,49,Pro,Paid,Bank Transfer
TXN0033144,SUB005272,CUST03851,2023-12-25,49,Pro,Paid,Bank Transfer
TXN0033145,SUB005272,CUST03851,2024-01-24,49,Pro,Paid,Credit Card
TXN0033146,SUB005272,CUST03851,2024-02-23,49,Pro,Paid,Bank Transfer
TXN0033147,SUB005272,CUST03851,2024-03-24,49,Pro,Paid,PayPal
TXN0033148,SUB005272,CUST03851,2024-04-23,49,Pro,Paid,Bank Transfer
TXN0033149,SUB005272,CUST03851,2024-05-23,49,Pro,Paid,Credit Card
TXN0033150,SUB005272,CUST03851,2024-06-22,49,Pro,Paid,PayPal
TXN0033151,SUB005272,CUST03851,2024-07-22,49,Pro,Paid,Credit Card
TXN0033152,SUB005272,CUST03851,2024-08-21,49,Pro,Paid,Stripe
TXN0033153,SUB005274,CUST03852,2022-12-02,49,Pro,Paid,PayPal
TXN0033154,SUB005274,CUST03852,2023-01-01,49,Pro,Paid,Bank Transfer
TXN0033155,SUB005274,CUST03852,2023-01-31,49,Pro,Paid,Credit Card
TXN0033156,SUB005275,CUST03853,2022-10-22,0,Pro,Failed,Credit Card
TXN0033157,SUB005275,CUST03853,2022-11-21,49,Pro,Paid,Stripe
TXN0033158,SUB005275,CUST03853,2022-12-21,49,Pro,Paid,Bank Transfer
TXN0033159,SUB005275,CUST03853,2023-01-20,49,Pro,Paid,Bank Transfer
TXN0033160,SUB005275,CUST03853,2023-02-19,49,Pro,Paid,PayPal
TXN0033161,SUB005275,CUST03853,2023-03-21,49,Pro,Paid,Stripe
TXN0033162,SUB005275,CUST03853,2023-04-20,49,Pro,Paid,Bank Transfer
TXN0033163,SUB005275,CUST03853,2023-05-20,49,Pro,Paid,Stripe
TXN0033164,SUB005275,CUST03853,2023-06-19,49,Pro,Paid,Bank Transfer
TXN0033165,SUB005275,CUST03853,2023-07-19,49,Pro,Paid,Bank Transfer
TXN0033166,SUB005275,CUST03853,2023-08-18,49,Pro,Paid,Credit Card
TXN0033167,SUB005275,CUST03853,2023-09-17,49,Pro,Paid,Bank Transfer
TXN0033168,SUB005275,CUST03853,2023-10-17,49,Pro,Paid,Credit Card
TXN0033169,SUB005275,CUST03853,2023-11-16,49,Pro,Paid,Stripe
TXN0033170,SUB005275,CUST03853,2023-12-16,49,Pro,Paid,Stripe
TXN0033171,SUB005275,CUST03853,2024-01-15,49,Pro,Paid,Bank Transfer
TXN0033172,SUB005277,CUST03854,2023-03-07,49,Pro,Paid,Bank Transfer
TXN0033173,SUB005277,CUST03854,2023-04-06,49,Pro,Paid,Credit Card
TXN0033174,SUB005277,CUST03854,2023-05-06,49,Pro,Paid,Credit Card
TXN0033175,SUB005277,CUST03854,2023-06-05,49,Pro,Paid,PayPal
TXN0033176,SUB005277,CUST03854,2023-07-05,49,Pro,Paid,PayPal
TXN0033177,SUB005277,CUST03854,2023-08-04,49,Pro,Paid,Bank Transfer
TXN0033178,SUB005277,CUST03854,2023-09-03,0,Pro,Failed,Stripe
TXN0033179,SUB005277,CUST03854,2023-10-03,49,Pro,Paid,Bank Transfer
TXN0033180,SUB005277,CUST03854,2023-11-02,49,Pro,Paid,Unknown
TXN0033181,SUB005277,CUST03854,2023-12-02,49,Pro,Paid,Credit Card
TXN0033182,SUB005277,CUST03854,2024-01-01,49,Pro,Paid,Bank Transfer
TXN0033183,SUB005277,CUST03854,2024-01-31,49,Pro,Paid,Stripe
TXN0033184,SUB005277,CUST03854,2024-03-01,49,Pro,Paid,PayPal
TXN0033185,SUB005277,CUST03854,2024-03-31,49,Pro,Paid,Bank Transfer
TXN0033186,SUB005277,CUST03854,2024-04-30,49,Pro,Paid,Unknown
TXN0033187,SUB005277,CUST03854,2024-05-30,49,Pro,Paid,Credit Card
TXN0033188,SUB005277,CUST03854,2024-06-29,49,Pro,Paid,Credit Card
TXN0033189,SUB005277,CUST03854,2024-07-29,49,Pro,Paid,PayPal
TXN0033190,SUB005277,CUST03854,2024-08-28,49,Pro,Paid,PayPal
TXN0033191,SUB005277,CUST03854,2024-09-27,49,Pro,Paid,Bank Transfer
TXN0033192,SUB005277,CUST03854,2024-10-27,49,Pro,Paid,PayPal
TXN0033193,SUB005277,CUST03854,2024-11-26,0,Pro,Failed,Bank Transfer
TXN0033194,SUB005278,CUST03855,2022-10-01,49,Pro,Paid,Stripe
TXN0033195,SUB005279,CUST03856,2023-01-18,149,Business,Paid,Credit Card
TXN0033196,SUB005279,CUST03856,2023-02-17,149,Business,Paid,Stripe
TXN0033197,SUB005279,CUST03856,2023-03-19,149,Business,Paid,PayPal
TXN0033198,SUB005279,CUST03856,2023-04-18,149,Business,Paid,PayPal
TXN0033199,SUB005279,CUST03856,2023-05-18,149,Business,Paid,PayPal
TXN0033200,SUB005279,CUST03856,2023-06-17,149,Business,Paid,Stripe
TXN0033201,SUB005281,CUST03858,2022-10-07,49,Pro,Paid,Bank Transfer
TXN0033202,SUB005281,CUST03858,2022-11-06,49,Pro,Paid,PayPal
TXN0033203,SUB005281,CUST03858,2022-12-06,49,Pro,Paid,Bank Transfer
TXN0033204,SUB005284,CUST03860,2023-08-25,49,Pro,Paid,Credit Card
TXN0033205,SUB005284,CUST03860,2023-09-24,49,Pro,Paid,Credit Card
TXN0033206,SUB005284,CUST03860,2023-10-24,49,Pro,Paid,Stripe
TXN0033207,SUB005284,CUST03860,2023-11-23,49,Pro,Paid,Stripe
TXN0033208,SUB005284,CUST03860,2023-12-23,49,Pro,Paid,Credit Card
TXN0033209,SUB005284,CUST03860,2024-01-22,49,Pro,Paid,Credit Card
TXN0033210,SUB005284,CUST03860,2024-02-21,49,Pro,Paid,Credit Card
TXN0033211,SUB005284,CUST03860,2024-03-22,49,Pro,Paid,PayPal
TXN0033212,SUB005284,CUST03860,2024-04-21,49,Pro,Paid,PayPal
TXN0033213,SUB005284,CUST03860,2024-05-21,49,Pro,Paid,Credit Card
TXN0033214,SUB005284,CUST03860,2024-06-20,49,Pro,Paid,Stripe
TXN0033215,SUB005284,CUST03860,2024-07-20,0,Pro,Refunded,Stripe
TXN0033216,SUB005284,CUST03860,2024-08-19,49,Pro,Paid,Stripe
TXN0033217,SUB005284,CUST03860,2024-09-18,49,Pro,Paid,Credit Card
TXN0033218,SUB005284,CUST03860,2024-10-18,49,Pro,Paid,PayPal
TXN0033219,SUB005284,CUST03860,2024-11-17,49,Pro,Paid,Stripe
TXN0033220,SUB005285,CUST03861,2022-11-02,49,Pro,Paid,Bank Transfer
TXN0033221,SUB005285,CUST03861,2022-12-02,49,Pro,Paid,Credit Card
TXN0033222,SUB005285,CUST03861,2023-01-01,49,Pro,Paid,Credit Card
TXN0033223,SUB005285,CUST03861,2023-01-31,49,Pro,Paid,Stripe
TXN0033224,SUB005286,CUST03861,2023-01-31,149,Business,Paid,Credit Card
TXN0033225,SUB005286,CUST03861,2023-03-02,149,Business,Paid,Bank Transfer
TXN0033226,SUB005286,CUST03861,2023-04-01,149,Business,Paid,PayPal
TXN0033227,SUB005286,CUST03861,2023-05-01,149,Business,Paid,Stripe
TXN0033228,SUB005286,CUST03861,2023-05-31,149,Business,Paid,Stripe
TXN0033229,SUB005286,CUST03861,2023-06-30,149,Business,Paid,PayPal
TXN0033230,SUB005286,CUST03861,2023-07-30,149,Business,Paid,PayPal
TXN0033231,SUB005286,CUST03861,2023-08-29,149,Business,Paid,Bank Transfer
TXN0033232,SUB005286,CUST03861,2023-09-28,149,Business,Paid,Stripe
TXN0033233,SUB005286,CUST03861,2023-10-28,149,Business,Paid,Bank Transfer
TXN0033234,SUB005286,CUST03861,2023-11-27,149,Business,Paid,PayPal
TXN0033235,SUB005286,CUST03861,2023-12-27,149,Business,Paid,Stripe
TXN0033236,SUB005286,CUST03861,2024-01-26,149,Business,Paid,Credit Card
TXN0033237,SUB005286,CUST03861,2024-02-25,149,Business,Paid,Credit Card
TXN0033238,SUB005286,CUST03861,2024-03-26,149,Business,Paid,Credit Card
TXN0033239,SUB005286,CUST03861,2024-04-25,149,Business,Paid,Bank Transfer
TXN0033240,SUB005286,CUST03861,2024-05-25,149,Business,Paid,Credit Card
TXN0033241,SUB005286,CUST03861,2024-06-24,149,Business,Paid,PayPal
TXN0033242,SUB005286,CUST03861,2024-07-24,149,Business,Paid,Bank Transfer
TXN0033243,SUB005286,CUST03861,2024-08-23,149,Business,Paid,PayPal
TXN0033244,SUB005286,CUST03861,2024-09-22,149,Business,Paid,Credit Card
TXN0033245,SUB005286,CUST03861,2024-10-22,149,Business,Paid,Bank Transfer
TXN0033246,SUB005288,CUST03862,2022-07-22,49,Pro,Paid,Bank Transfer
TXN0033247,SUB005288,CUST03862,2022-08-21,49,Pro,Paid,Stripe
TXN0033248,SUB005288,CUST03862,2022-09-20,49,Pro,Paid,PayPal
TXN0033249,SUB005288,CUST03862,2022-10-20,49,Pro,Paid,Stripe
TXN0033250,SUB005288,CUST03862,2022-11-19,49,Pro,Paid,Credit Card
TXN0033251,SUB005288,CUST03862,2022-12-19,49,Pro,Paid,Stripe
TXN0033252,SUB005288,CUST03862,2023-01-18,0,Pro,Failed,Bank Transfer
TXN0033253,SUB005288,CUST03862,2023-02-17,49,Pro,Paid,Stripe
TXN0033254,SUB005288,CUST03862,2023-03-19,49,Pro,Paid,Stripe
TXN0033255,SUB005288,CUST03862,2023-04-18,49,Pro,Paid,Credit Card
TXN0033256,SUB005288,CUST03862,2023-05-18,49,Pro,Paid,Credit Card
TXN0033257,SUB005288,CUST03862,2023-06-17,49,Pro,Paid,Stripe
TXN0033258,SUB005288,CUST03862,2023-07-17,49,Pro,Paid,Stripe
TXN0033259,SUB005288,CUST03862,2023-08-16,49,Pro,Paid,Credit Card
TXN0033260,SUB005288,CUST03862,2023-09-15,49,Pro,Paid,PayPal
TXN0033261,SUB005288,CUST03862,2023-10-15,49,Pro,Paid,Credit Card
TXN0033262,SUB005288,CUST03862,2023-11-14,49,Pro,Paid,Stripe
TXN0033263,SUB005288,CUST03862,2023-12-14,49,Pro,Paid,Stripe
TXN0033264,SUB005288,CUST03862,2024-01-13,49,Pro,Paid,Bank Transfer
TXN0033265,SUB005288,CUST03862,2024-02-12,49,Pro,Paid,PayPal
TXN0033266,SUB005288,CUST03862,2024-03-13,0,Pro,Failed,PayPal
TXN0033267,SUB005288,CUST03862,2024-04-12,49,Pro,Paid,Credit Card
TXN0033268,SUB005288,CUST03862,2024-05-12,49,Pro,Paid,Credit Card
TXN0033269,SUB005288,CUST03862,2024-06-11,49,Pro,Paid,PayPal
TXN0033270,SUB005289,CUST03862,2024-06-11,149,Business,Paid,Stripe
TXN0033271,SUB005289,CUST03862,2024-07-11,0,Business,Failed,Credit Card
TXN0033272,SUB005289,CUST03862,2024-08-10,149,Business,Paid,Stripe
TXN0033273,SUB005289,CUST03862,2024-09-09,149,Business,Paid,PayPal
TXN0033274,SUB005289,CUST03862,2024-10-09,149,Business,Paid,Bank Transfer
TXN0033275,SUB005289,CUST03862,2024-11-08,149,Business,Paid,Credit Card
TXN0033276,SUB005289,CUST03862,2024-12-08,149,Business,Paid,Credit Card
TXN0033277,SUB005290,CUST03863,2024-06-25,49,Pro,Paid,Stripe
TXN0033278,SUB005290,CUST03863,2024-07-25,49,Pro,Paid,Stripe
TXN0033279,SUB005290,CUST03863,2024-08-24,49,Pro,Paid,Credit Card
TXN0033280,SUB005291,CUST03864,2023-03-29,149,Business,Paid,Stripe
TXN0033281,SUB005291,CUST03864,2023-04-28,149,Business,Paid,Stripe
TXN0033282,SUB005291,CUST03864,2023-05-28,149,Business,Paid,Bank Transfer
TXN0033283,SUB005291,CUST03864,2023-06-27,149,Business,Paid,Stripe
TXN0033284,SUB005291,CUST03864,2023-07-27,149,Business,Paid,Unknown
TXN0033285,SUB005291,CUST03864,2023-08-26,149,Business,Paid,Credit Card
TXN0033286,SUB005291,CUST03864,2023-09-25,149,Business,Paid,PayPal
TXN0033287,SUB005291,CUST03864,2023-10-25,149,Business,Paid,Unknown
TXN0033288,SUB005291,CUST03864,2023-11-24,149,Business,Paid,Stripe
TXN0033289,SUB005291,CUST03864,2023-12-24,149,Business,Paid,Stripe
TXN0033290,SUB005291,CUST03864,2024-01-23,149,Business,Paid,Stripe
TXN0033291,SUB005291,CUST03864,2024-02-22,149,Business,Paid,Bank Transfer
TXN0033292,SUB005291,CUST03864,2024-03-23,149,Business,Paid,Credit Card
TXN0033293,SUB005291,CUST03864,2024-04-22,0,Business,Failed,Credit Card
TXN0033294,SUB005291,CUST03864,2024-05-22,149,Business,Paid,PayPal
TXN0033295,SUB005291,CUST03864,2024-06-21,149,Business,Paid,PayPal
TXN0033296,SUB005291,CUST03864,2024-07-21,149,Business,Paid,Credit Card
TXN0033297,SUB005291,CUST03864,2024-08-20,149,Business,Paid,Credit Card
TXN0033298,SUB005291,CUST03864,2024-09-19,149,Business,Paid,PayPal
TXN0033299,SUB005291,CUST03864,2024-10-19,149,Business,Paid,Bank Transfer
TXN0033300,SUB005292,CUST03864,2024-10-19,49,Pro,Paid,PayPal
TXN0033301,SUB005292,CUST03864,2024-11-18,49,Pro,Paid,Credit Card
TXN0033302,SUB005292,CUST03864,2024-12-18,49,Pro,Paid,Bank Transfer
TXN0033303,SUB005293,CUST03865,2023-03-14,49,Pro,Paid,PayPal
TXN0033304,SUB005293,CUST03865,2023-04-13,49,Pro,Paid,Credit Card
TXN0033305,SUB005295,CUST03865,2023-07-12,49,Pro,Paid,Bank Transfer
TXN0033306,SUB005295,CUST03865,2023-08-11,49,Pro,Paid,Stripe
TXN0033307,SUB005295,CUST03865,2023-09-10,49,Pro,Paid,Credit Card
TXN0033308,SUB005295,CUST03865,2023-10-10,0,Pro,Failed,Stripe
TXN0033309,SUB005295,CUST03865,2023-11-09,49,Pro,Paid,Credit Card
TXN0033310,SUB005296,CUST03866,2022-11-05,49,Pro,Paid,Bank Transfer
TXN0033311,SUB005296,CUST03866,2022-12-05,49,Pro,Paid,Bank Transfer
TXN0033312,SUB005296,CUST03866,2023-01-04,49,Pro,Paid,Credit Card
TXN0033313,SUB005296,CUST03866,2023-02-03,49,Pro,Paid,Stripe
TXN0033314,SUB005296,CUST03866,2023-03-05,49,Pro,Paid,Stripe
TXN0033315,SUB005296,CUST03866,2023-04-04,49,Pro,Paid,Stripe
TXN0033316,SUB005296,CUST03866,2023-05-04,49,Pro,Paid,Credit Card
TXN0033317,SUB005296,CUST03866,2023-06-03,49,Pro,Paid,PayPal
TXN0033318,SUB005296,CUST03866,2023-07-03,49,Pro,Paid,PayPal
TXN0033319,SUB005296,CUST03866,2023-08-02,49,Pro,Paid,Credit Card
TXN0033320,SUB005296,CUST03866,2023-09-01,49,Pro,Paid,Credit Card
TXN0033321,SUB005296,CUST03866,2023-10-01,49,Pro,Paid,Stripe
TXN0033322,SUB005296,CUST03866,2023-10-31,49,Pro,Paid,Bank Transfer
TXN0033323,SUB005298,CUST03867,2022-06-04,49,Pro,Paid,Stripe
TXN0033324,SUB005298,CUST03867,2022-07-04,49,Pro,Paid,PayPal
TXN0033325,SUB005298,CUST03867,2022-08-03,49,Pro,Paid,Bank Transfer
TXN0033326,SUB005298,CUST03867,2022-09-02,49,Pro,Paid,Bank Transfer
TXN0033327,SUB005298,CUST03867,2022-10-02,49,Pro,Paid,Bank Transfer
TXN0033328,SUB005298,CUST03867,2022-11-01,49,Pro,Paid,Credit Card
TXN0033329,SUB005298,CUST03867,2022-12-01,49,Pro,Paid,Unknown
TXN0033330,SUB005298,CUST03867,2022-12-31,49,Pro,Paid,Credit Card
TXN0033331,SUB005298,CUST03867,2023-01-30,49,Pro,Paid,Stripe
TXN0033332,SUB005298,CUST03867,2023-03-01,49,Pro,Paid,PayPal
TXN0033333,SUB005298,CUST03867,2023-03-31,49,Pro,Paid,Credit Card
TXN0033334,SUB005298,CUST03867,2023-04-30,49,Pro,Paid,Stripe
TXN0033335,SUB005298,CUST03867,2023-05-30,49,Pro,Paid,PayPal
TXN0033336,SUB005298,CUST03867,2023-06-29,49,Pro,Paid,Bank Transfer
TXN0033337,SUB005298,CUST03867,2023-07-29,49,Pro,Paid,Bank Transfer
TXN0033338,SUB005298,CUST03867,2023-08-28,49,Pro,Paid,PayPal
TXN0033339,SUB005298,CUST03867,2023-09-27,49,Pro,Paid,PayPal
TXN0033340,SUB005298,CUST03867,2023-10-27,49,Pro,Paid,PayPal
TXN0033341,SUB005298,CUST03867,2023-11-26,49,Pro,Paid,PayPal
TXN0033342,SUB005298,CUST03867,2023-12-26,49,Pro,Paid,PayPal
TXN0033343,SUB005298,CUST03867,2024-01-25,49,Pro,Paid,Stripe
TXN0033344,SUB005298,CUST03867,2024-02-24,49,Pro,Paid,Bank Transfer
TXN0033345,SUB005298,CUST03867,2024-03-25,49,Pro,Paid,Stripe
TXN0033346,SUB005298,CUST03867,2024-04-24,49,Pro,Paid,PayPal
TXN0033347,SUB005298,CUST03867,2024-05-24,49,Pro,Paid,PayPal
TXN0033348,SUB005298,CUST03867,2024-06-23,49,Pro,Paid,Stripe
TXN0033349,SUB005302,CUST03871,2022-06-23,49,Pro,Paid,Credit Card
TXN0033350,SUB005302,CUST03871,2022-07-23,49,Pro,Paid,Credit Card
TXN0033351,SUB005302,CUST03871,2022-08-22,49,Pro,Paid,Bank Transfer
TXN0033352,SUB005302,CUST03871,2022-09-21,49,Pro,Paid,Stripe
TXN0033353,SUB005302,CUST03871,2022-10-21,49,Pro,Paid,Bank Transfer
TXN0033354,SUB005302,CUST03871,2022-11-20,49,Pro,Paid,Credit Card
TXN0033355,SUB005302,CUST03871,2022-12-20,0,Pro,Failed,Bank Transfer
TXN0033356,SUB005302,CUST03871,2023-01-19,49,Pro,Paid,PayPal
TXN0033357,SUB005302,CUST03871,2023-02-18,49,Pro,Paid,Stripe
TXN0033358,SUB005302,CUST03871,2023-03-20,49,Pro,Paid,Credit Card
TXN0033359,SUB005302,CUST03871,2023-04-19,49,Pro,Paid,Bank Transfer
TXN0033360,SUB005302,CUST03871,2023-05-19,49,Pro,Paid,Bank Transfer
TXN0033361,SUB005302,CUST03871,2023-06-18,0,Pro,Failed,Bank Transfer
TXN0033362,SUB005302,CUST03871,2023-07-18,49,Pro,Paid,Bank Transfer
TXN0033363,SUB005302,CUST03871,2023-08-17,49,Pro,Paid,Bank Transfer
TXN0033364,SUB005302,CUST03871,2023-09-16,49,Pro,Paid,Credit Card
TXN0033365,SUB005302,CUST03871,2023-10-16,49,Pro,Paid,PayPal
TXN0033366,SUB005302,CUST03871,2023-11-15,49,Pro,Paid,Bank Transfer
TXN0033367,SUB005302,CUST03871,2023-12-15,49,Pro,Paid,Bank Transfer
TXN0033368,SUB005302,CUST03871,2024-01-14,49,Pro,Paid,Credit Card
TXN0033369,SUB005302,CUST03871,2024-02-13,49,Pro,Paid,Bank Transfer
TXN0033370,SUB005302,CUST03871,2024-03-14,49,Pro,Paid,Credit Card
TXN0033371,SUB005302,CUST03871,2024-04-13,49,Pro,Paid,Stripe
TXN0033372,SUB005302,CUST03871,2024-05-13,49,Pro,Paid,Bank Transfer
TXN0033373,SUB005302,CUST03871,2024-06-12,49,Pro,Paid,Bank Transfer
TXN0033374,SUB005302,CUST03871,2024-07-12,49,Pro,Paid,Stripe
TXN0033375,SUB005305,CUST03874,2022-10-10,149,Business,Paid,Credit Card
TXN0033376,SUB005305,CUST03874,2022-11-09,149,Business,Paid,PayPal
TXN0033377,SUB005305,CUST03874,2022-12-09,149,Business,Paid,Stripe
TXN0033378,SUB005305,CUST03874,2023-01-08,149,Business,Paid,PayPal
TXN0033379,SUB005305,CUST03874,2023-02-07,149,Business,Paid,Unknown
TXN0033380,SUB005305,CUST03874,2023-03-09,149,Business,Paid,PayPal
TXN0033381,SUB005305,CUST03874,2023-04-08,149,Business,Paid,Bank Transfer
TXN0033382,SUB005305,CUST03874,2023-05-08,149,Business,Paid,Credit Card
TXN0033383,SUB005306,CUST03874,2023-05-08,49,Pro,Paid,Bank Transfer
TXN0033384,SUB005306,CUST03874,2023-06-07,49,Pro,Paid,Credit Card
TXN0033385,SUB005306,CUST03874,2023-07-07,0,Pro,Failed,Stripe
TXN0033386,SUB005306,CUST03874,2023-08-06,49,Pro,Paid,Bank Transfer
TXN0033387,SUB005306,CUST03874,2023-09-05,49,Pro,Paid,Credit Card
TXN0033388,SUB005306,CUST03874,2023-10-05,49,Pro,Paid,PayPal
TXN0033389,SUB005306,CUST03874,2023-11-04,49,Pro,Paid,PayPal
TXN0033390,SUB005306,CUST03874,2023-12-04,49,Pro,Paid,Credit Card
TXN0033391,SUB005306,CUST03874,2024-01-03,49,Pro,Paid,PayPal
TXN0033392,SUB005306,CUST03874,2024-02-02,49,Pro,Paid,PayPal
TXN0033393,SUB005306,CUST03874,2024-03-03,49,Pro,Paid,Stripe
TXN0033394,SUB005306,CUST03874,2024-04-02,49,Pro,Paid,Stripe
TXN0033395,SUB005306,CUST03874,2024-05-02,49,Pro,Paid,PayPal
TXN0033396,SUB005306,CUST03874,2024-06-01,49,Pro,Paid,Credit Card
TXN0033397,SUB005306,CUST03874,2024-07-01,49,Pro,Paid,Credit Card
TXN0033398,SUB005306,CUST03874,2024-07-31,49,Pro,Paid,PayPal
TXN0033399,SUB005306,CUST03874,2024-08-30,49,Pro,Paid,Bank Transfer
TXN0033400,SUB005306,CUST03874,2024-09-29,49,Pro,Paid,Credit Card
TXN0033401,SUB005306,CUST03874,2024-10-29,49,Pro,Paid,Credit Card
TXN0033402,SUB005306,CUST03874,2024-11-28,0,Pro,Failed,Stripe
TXN0033403,SUB005306,CUST03874,2024-12-28,0,Pro,Failed,Bank Transfer
TXN0033404,SUB005307,CUST03875,2022-03-23,149,Business,Paid,PayPal
TXN0033405,SUB005307,CUST03875,2022-04-22,149,Business,Paid,Credit Card
TXN0033406,SUB005307,CUST03875,2022-05-22,149,Business,Paid,PayPal
TXN0033407,SUB005307,CUST03875,2022-06-21,149,Business,Paid,PayPal
TXN0033408,SUB005307,CUST03875,2022-07-21,149,Business,Paid,Stripe
TXN0033409,SUB005307,CUST03875,2022-08-20,149,Business,Paid,PayPal
TXN0033410,SUB005307,CUST03875,2022-09-19,149,Business,Paid,Stripe
TXN0033411,SUB005307,CUST03875,2022-10-19,149,Business,Paid,PayPal
TXN0033412,SUB005307,CUST03875,2022-11-18,149,Business,Paid,Stripe
TXN0033413,SUB005307,CUST03875,2022-12-18,149,Business,Paid,Credit Card
TXN0033414,SUB005309,CUST03877,2024-07-06,49,Pro,Paid,Stripe
TXN0033415,SUB005309,CUST03877,2024-08-05,49,Pro,Paid,Credit Card
